add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.002,0.0001,0.01,1,cuda:1,0.46923,0.25073
50,0.002,0.0001,0.01,1,cuda:1,0.12615,0.03637
50,0.002,0.0001,0.01,0,cuda:0,0.91231,0.54165
50,0.002,0.0001,0.01,0,cuda:0,0.51692,0.06578
50,0.002,0.0001,0.01,0,cuda:0,0.13846,0.01252
50,0.002,0.0001,0.01,2,cuda:2,0.91538,0.96959
50,0.002,0.0001,0.01,2,cuda:2,0.53692,0.30468
50,0.002,0.0001,0.01,2,cuda:2,0.12615,0.05580
50,0.002,0.0001,0.01,3,cuda:3,0.89692,0.74947
50,0.002,0.0001,0.01,3,cuda:3,0.44769,0.15950
50,0.002,0.0001,0.01,3,cuda:3,0.08462,0.02306
50,0.002,0.0001,0.01,6,cuda:2,0.86462,0.59588
50,0.002,0.0001,0.01,6,cuda:2,0.48615,0.14988
50,0.002,0.0001,0.01,6,cuda:2,0.09077,0.02403
50,0.002,0.0001,0.01,4,cuda:0,0.88000,0.62835
50,0.002,0.0001,0.01,4,cuda:0,0.50462,0.15201
50,0.002,0.0001,0.01,4,cuda:0,0.10308,0.05329
50,0.002,0.0001,0.01,5,cuda:1,0.88923,0.45903
50,0.002,0.0001,0.01,5,cuda:1,0.44000,0.07854
50,0.002,0.0001,0.01,5,cuda:1,0.09385,0.02513
50,0.002,0.0001,0.01,7,cuda:3,0.89231,0.61557
50,0.002,0.0001,0.01,7,cuda:3,0.47385,0.20155
50,0.002,0.0001,0.01,7,cuda:3,0.09385,0.03494
50,0.002,0.0001,0.01,8,cuda:0,0.90000,0.76820
50,0.002,0.0001,0.01,8,cuda:0,0.52000,0.27471
50,0.002,0.0001,0.01,8,cuda:0,0.08308,0.02681
50,0.002,0.0001,0.01,9,cuda:1,0.92769,1.18095
50,0.002,0.0001,0.01,9,cuda:1,0.56000,0.40969
50,0.002,0.0001,0.01,9,cuda:1,0.09538,0.03824
50,0.002,0.0001,0.002,0,cuda:2,0.91538,1.28291
50,0.002,0.0001,0.002,0,cuda:2,0.54308,0.25132
50,0.002,0.0001,0.002,0,cuda:2,0.09846,0.08440
50,0.002,0.0001,0.002,1,cuda:3,0.88923,1.18697
50,0.002,0.0001,0.002,1,cuda:3,0.48462,0.30351
50,0.002,0.0001,0.002,1,cuda:3,0.08000,0.03006
50,0.002,0.0001,0.002,5,cuda:3,0.89231,0.75717
50,0.002,0.0001,0.002,5,cuda:3,0.51077,0.28733
50,0.002,0.0001,0.002,5,cuda:3,0.12000,0.06905
50,0.002,0.0001,0.002,2,cuda:0,0.91077,0.92500
50,0.002,0.0001,0.002,2,cuda:0,0.54462,0.16402
50,0.002,0.0001,0.002,2,cuda:0,0.11692,0.03906
50,0.002,0.0001,0.002,3,cuda:1,0.89538,1.00627
50,0.002,0.0001,0.002,3,cuda:1,0.46615,0.21957
50,0.002,0.0001,0.002,3,cuda:1,0.08154,0.08570
50,0.002,0.0001,0.002,4,cuda:2,0.87385,0.88926
50,0.002,0.0001,0.002,4,cuda:2,0.48769,0.22510
50,0.002,0.0001,0.002,4,cuda:2,0.13385,0.04674
