add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.002,0.0001,0.002,7,cuda:1,0.52345,0.46095
50,0.002,0.0001,0.002,7,cuda:1,0.09189,0.01584
50,0.002,0.0001,0.001,2,cuda:2,0.91065,2.62723
50,0.002,0.0001,0.001,2,cuda:2,0.52535,0.46744
50,0.002,0.0001,0.001,2,cuda:2,0.10773,0.01573
50,0.002,0.0001,0.002,9,cuda:3,0.90114,2.62141
50,0.002,0.0001,0.002,9,cuda:3,0.49810,0.47753
50,0.002,0.0001,0.002,9,cuda:3,0.10900,0.01443
50,0.002,0.0001,0.001,3,cuda:3,0.91508,2.85669
50,0.002,0.0001,0.001,3,cuda:3,0.47909,0.42513
50,0.002,0.0001,0.001,3,cuda:3,0.10393,0.01507
50,0.002,0.0001,0.001,7,cuda:3,0.90114,2.74821
50,0.002,0.0001,0.001,7,cuda:3,0.51141,0.45269
50,0.002,0.0001,0.001,7,cuda:3,0.09189,0.01580
50,0.002,0.0001,0.001,5,cuda:1,0.90748,2.68467
50,0.002,0.0001,0.001,5,cuda:1,0.52852,0.56812
50,0.002,0.0001,0.001,5,cuda:1,0.11343,0.01699
50,0.002,0.0001,0.001,8,cuda:0,0.89924,2.56415
50,0.002,0.0001,0.001,8,cuda:0,0.47212,0.43459
50,0.002,0.0001,0.001,8,cuda:0,0.10266,0.01568
50,0.002,0.0001,0.001,4,cuda:0,0.87579,2.67534
50,0.002,0.0001,0.001,4,cuda:0,0.51267,0.53382
50,0.002,0.0001,0.001,4,cuda:0,0.09886,0.01418
50,0.002,0.0001,0.001,6,cuda:2,0.91888,2.81661
50,0.002,0.0001,0.001,6,cuda:2,0.49810,0.38519
50,0.002,0.0001,0.001,6,cuda:2,0.09316,0.01043
50,0.002,0.0001,0.001,9,cuda:1,0.90114,2.68190
50,0.002,0.0001,0.001,9,cuda:1,0.49873,0.48413
50,0.002,0.0001,0.001,9,cuda:1,0.10837,0.01420
50,0.002,0.0001,0.0001,0,cuda:2,0.90241,2.76272
50,0.002,0.0001,0.0001,0,cuda:2,0.52281,0.40640
50,0.002,0.0001,0.0001,0,cuda:2,0.11534,0.01385
50,0.002,0.0001,0.0001,1,cuda:3,0.89797,2.97951
50,0.002,0.0001,0.0001,1,cuda:3,0.52281,0.53678
50,0.002,0.0001,0.0001,1,cuda:3,0.09886,0.01493
50,0.002,0.0001,0.0001,6,cuda:0,0.92142,3.05775
50,0.002,0.0001,0.0001,6,cuda:0,0.51521,0.83975
50,0.002,0.0001,0.0001,6,cuda:0,0.08238,0.13378
50,0.002,0.0001,0.0001,5,cuda:3,0.92142,3.05150
50,0.002,0.0001,0.0001,5,cuda:3,0.47909,0.69329
50,0.002,0.0001,0.0001,5,cuda:3,0.11343,0.01902
50,0.002,0.0001,0.0001,3,cuda:1,0.90368,3.12806
50,0.002,0.0001,0.0001,3,cuda:1,0.48859,0.46320
50,0.002,0.0001,0.0001,3,cuda:1,0.10393,0.01227
50,0.002,0.0001,0.0001,8,cuda:2,0.90114,2.71598
50,0.002,0.0001,0.0001,8,cuda:2,0.48733,0.58970
50,0.002,0.0001,0.0001,8,cuda:2,0.10013,0.01272
50,0.002,0.0001,0.0001,2,cuda:0,0.90684,2.97073
50,0.002,0.0001,0.0001,2,cuda:0,0.53169,0.45149
50,0.002,0.0001,0.0001,2,cuda:0,0.10837,0.01290
50,0.002,0.0001,0.0001,4,cuda:2,0.87326,2.61515
50,0.002,0.0001,0.0001,4,cuda:2,0.50697,0.53162
50,0.002,0.0001,0.0001,4,cuda:2,0.10076,0.01374
50,0.002,0.0001,0.0001,7,cuda:1,0.90684,2.91336
50,0.002,0.0001,0.0001,7,cuda:1,0.51965,0.47760
50,0.002,0.0001,0.0001,7,cuda:1,0.09125,0.01374
50,0.002,0.0001,0.0001,9,cuda:3,0.90558,3.09092
50,0.002,0.0001,0.0001,9,cuda:3,0.49493,0.48327
50,0.002,0.0001,0.0001,9,cuda:3,0.11090,0.01292
50,0.002,0.0002,0.01,0,cuda:0,0.90748,2.96734
50,0.002,0.0002,0.01,0,cuda:0,0.50507,0.35311
50,0.002,0.0002,0.01,0,cuda:0,0.12104,0.04723
50,0.002,0.0002,0.01,2,cuda:2,0.90114,3.38693
50,0.002,0.0002,0.01,2,cuda:2,0.53802,0.42732
50,0.002,0.0002,0.01,2,cuda:2,0.10963,0.04047
50,0.002,0.0002,0.01,1,cuda:1,0.90114,2.80107
50,0.002,0.0002,0.01,1,cuda:1,0.51267,0.64064
50,0.002,0.0002,0.01,1,cuda:1,0.09189,0.04125
50,0.002,0.0002,0.01,6,cuda:2,0.91762,3.05087
50,0.002,0.0002,0.01,6,cuda:2,0.51584,0.57893
50,0.002,0.0002,0.01,6,cuda:2,0.09062,0.03274
50,0.002,0.0002,0.01,3,cuda:3,0.91065,2.90075
50,0.002,0.0002,0.01,3,cuda:3,0.49113,0.50309
50,0.002,0.0002,0.01,3,cuda:3,0.10456,0.03537
50,0.002,0.0002,0.01,7,cuda:3,0.89354,2.90256
50,0.002,0.0002,0.01,7,cuda:3,0.50253,0.53141
50,0.002,0.0002,0.01,7,cuda:3,0.10076,0.04179
50,0.002,0.0002,0.01,5,cuda:1,0.91065,2.60623
50,0.002,0.0002,0.01,5,cuda:1,0.52852,0.57807
50,0.002,0.0002,0.01,5,cuda:1,0.11470,0.03603
50,0.002,0.0002,0.01,4,cuda:0,0.87579,2.67434
50,0.002,0.0002,0.01,4,cuda:0,0.51901,0.56902
50,0.002,0.0002,0.01,4,cuda:0,0.09823,0.03821
50,0.002,0.0002,0.002,0,cuda:2,0.90684,2.95737
50,0.002,0.0002,0.002,0,cuda:2,0.50127,0.30150
50,0.002,0.0002,0.002,0,cuda:2,0.11850,0.01753
50,0.002,0.0002,0.01,8,cuda:0,0.89924,2.57620
50,0.002,0.0002,0.01,8,cuda:0,0.51204,0.39897
50,0.002,0.0002,0.01,8,cuda:0,0.09949,0.04018
50,0.002,0.0002,0.002,3,cuda:1,0.91065,2.83839
50,0.002,0.0002,0.002,3,cuda:1,0.48352,0.46036
50,0.002,0.0002,0.002,3,cuda:1,0.09949,0.01399
50,0.002,0.0002,0.01,9,cuda:1,0.89924,3.19189
50,0.002,0.0002,0.01,9,cuda:1,0.49747,0.58359
50,0.002,0.0002,0.01,9,cuda:1,0.11217,0.03565
50,0.002,0.0002,0.002,5,cuda:3,0.91001,2.53793
50,0.002,0.0002,0.002,5,cuda:3,0.53295,0.57194
50,0.002,0.0002,0.002,5,cuda:3,0.11090,0.01696
50,0.002,0.0002,0.002,2,cuda:0,0.89607,3.41746
50,0.002,0.0002,0.002,2,cuda:0,0.53866,0.36210
50,0.002,0.0002,0.002,2,cuda:0,0.11153,0.01445
50,0.002,0.0002,0.002,1,cuda:3,0.90494,3.02402
50,0.002,0.0002,0.002,1,cuda:3,0.50570,0.64132
50,0.002,0.0002,0.002,1,cuda:3,0.09379,0.01354
50,0.002,0.0002,0.002,4,cuda:2,0.87643,2.78156
50,0.002,0.0002,0.002,4,cuda:2,0.51901,0.53215
50,0.002,0.0002,0.002,4,cuda:2,0.09696,0.01311
50,0.002,0.0002,0.002,7,cuda:1,0.90558,3.03708
50,0.002,0.0002,0.002,7,cuda:1,0.51711,0.55625
50,0.002,0.0002,0.002,7,cuda:1,0.09252,0.01498
50,0.002,0.0002,0.002,8,cuda:2,0.90241,2.38394
50,0.002,0.0002,0.002,8,cuda:2,0.50507,0.29938
50,0.002,0.0002,0.002,8,cuda:2,0.10076,0.01339
50,0.002,0.0002,0.001,2,cuda:2,0.89607,3.41746
50,0.002,0.0002,0.001,2,cuda:2,0.53866,0.36210
50,0.002,0.0002,0.001,2,cuda:2,0.11153,0.01445
50,0.002,0.0002,0.002,6,cuda:0,0.91825,2.91550
50,0.002,0.0002,0.002,6,cuda:0,0.49683,0.51792
50,0.002,0.0002,0.002,6,cuda:0,0.09569,0.01061
50,0.002,0.0002,0.001,0,cuda:0,0.90684,2.95737
50,0.002,0.0002,0.001,0,cuda:0,0.50127,0.30150
50,0.002,0.0002,0.001,0,cuda:0,0.11850,0.01753
50,0.002,0.0002,0.001,3,cuda:3,0.91065,2.83839
50,0.002,0.0002,0.001,3,cuda:3,0.48352,0.46036
50,0.002,0.0002,0.001,3,cuda:3,0.09949,0.01399
50,0.002,0.0002,0.002,9,cuda:3,0.89670,3.12360
50,0.002,0.0002,0.002,9,cuda:3,0.50190,0.55436
50,0.002,0.0002,0.002,9,cuda:3,0.10963,0.01484
50,0.002,0.0002,0.001,1,cuda:1,0.90494,3.02402
50,0.002,0.0002,0.001,1,cuda:1,0.50570,0.64132
50,0.002,0.0002,0.001,1,cuda:1,0.09379,0.01354
50,0.002,0.0002,0.001,6,cuda:2,0.91825,2.91550
50,0.002,0.0002,0.001,6,cuda:2,0.49683,0.51792
50,0.002,0.0002,0.001,6,cuda:2,0.09569,0.01061
50,0.002,0.0002,0.001,5,cuda:1,0.91001,2.53793
50,0.002,0.0002,0.001,5,cuda:1,0.53295,0.57194
50,0.002,0.0002,0.001,5,cuda:1,0.11090,0.01696
50,0.002,0.0002,0.001,4,cuda:0,0.87643,2.78156
50,0.002,0.0002,0.001,4,cuda:0,0.51901,0.53215
50,0.002,0.0002,0.001,4,cuda:0,0.09696,0.01311
50,0.002,0.0002,0.0001,0,cuda:2,0.91128,2.87158
50,0.002,0.0002,0.0001,0,cuda:2,0.49683,0.31696
50,0.002,0.0002,0.0001,0,cuda:2,0.11914,0.01753
50,0.002,0.0002,0.001,8,cuda:0,0.90241,2.38394
50,0.002,0.0002,0.001,8,cuda:0,0.50507,0.29938
50,0.002,0.0002,0.001,8,cuda:0,0.10076,0.01339
50,0.002,0.0002,0.001,9,cuda:1,0.89670,3.12360
50,0.002,0.0002,0.001,9,cuda:1,0.50190,0.55436
50,0.002,0.0002,0.001,9,cuda:1,0.10963,0.01484
50,0.002,0.0002,0.0001,1,cuda:3,0.90304,2.85134
50,0.002,0.0002,0.0001,1,cuda:3,0.50760,0.65701
50,0.002,0.0002,0.0001,1,cuda:3,0.09759,0.01376
50,0.002,0.0002,0.001,7,cuda:3,0.90558,3.03708
50,0.002,0.0002,0.001,7,cuda:3,0.51711,0.55625
50,0.002,0.0002,0.001,7,cuda:3,0.09252,0.01498
50,0.002,0.0002,0.0001,2,cuda:0,0.90114,3.46015
50,0.002,0.0002,0.0001,2,cuda:0,0.53485,0.34943
50,0.002,0.0002,0.0001,2,cuda:0,0.10837,0.01402
50,0.002,0.0002,0.0001,5,cuda:3,0.91952,2.82208
50,0.002,0.0002,0.0001,5,cuda:3,0.49049,0.61017
50,0.002,0.0002,0.0001,5,cuda:3,0.10900,0.02016
50,0.002,0.0002,0.0001,7,cuda:1,0.90621,3.02221
50,0.002,0.0002,0.0001,7,cuda:1,0.49556,0.80299
50,0.002,0.0002,0.0001,7,cuda:1,0.09062,0.01242
50,0.002,0.0002,0.0001,3,cuda:1,0.91825,3.05634
50,0.002,0.0002,0.0001,3,cuda:1,0.49493,0.91787
50,0.002,0.0002,0.0001,3,cuda:1,0.10837,0.14878
50,0.002,0.0002,0.0001,4,cuda:2,0.87643,2.78156
50,0.002,0.0002,0.0001,4,cuda:2,0.51901,0.53215
50,0.002,0.0002,0.0001,4,cuda:2,0.09696,0.01311
50,0.002,0.0002,0.0001,9,cuda:3,0.90684,3.36298
50,0.002,0.0002,0.0001,9,cuda:3,0.49620,0.82806
50,0.002,0.0002,0.0001,9,cuda:3,0.10837,0.01342
50,0.002,0.0002,0.0001,6,cuda:0,0.92269,3.27721
50,0.002,0.0002,0.0001,6,cuda:0,0.52091,0.98925
50,0.002,0.0002,0.0001,6,cuda:0,0.07351,0.12404
50,0.002,0.0002,0.0001,8,cuda:2,0.89100,3.09756
50,0.002,0.0002,0.0001,8,cuda:2,0.50760,0.34518
50,0.002,0.0002,0.0001,8,cuda:2,0.09759,0.01343
50,0.002,0.001,0.01,2,cuda:2,0.91065,1.86571
50,0.002,0.001,0.01,2,cuda:2,0.51521,0.25935
50,0.002,0.001,0.01,2,cuda:2,0.10330,0.03191
50,0.002,0.001,0.01,1,cuda:1,0.89417,1.34225
50,0.002,0.001,0.01,1,cuda:1,0.49810,0.25051
50,0.002,0.001,0.01,1,cuda:1,0.09252,0.03019
50,0.002,0.001,0.01,3,cuda:3,0.89734,1.33899
50,0.002,0.001,0.01,3,cuda:3,0.48479,0.22294
50,0.002,0.001,0.01,3,cuda:3,0.10330,0.03221
50,0.002,0.001,0.01,0,cuda:0,0.90811,1.25054
50,0.002,0.001,0.01,0,cuda:0,0.53676,0.27478
50,0.002,0.001,0.01,0,cuda:0,0.11027,0.03173
50,0.002,0.001,0.01,6,cuda:2,0.91065,1.10234
50,0.002,0.001,0.01,6,cuda:2,0.50127,0.25328
50,0.002,0.001,0.01,6,cuda:2,0.09506,0.02693
50,0.002,0.001,0.01,5,cuda:1,0.90241,1.28300
50,0.002,0.001,0.01,5,cuda:1,0.52028,0.27229
50,0.002,0.001,0.01,5,cuda:1,0.11724,0.03194
50,0.002,0.001,0.01,4,cuda:0,0.87769,1.16677
50,0.002,0.001,0.01,4,cuda:0,0.48669,0.20353
50,0.002,0.001,0.01,4,cuda:0,0.09506,0.02587
50,0.002,0.001,0.01,7,cuda:3,0.89227,1.55576
50,0.002,0.001,0.01,7,cuda:3,0.48923,0.24889
50,0.002,0.001,0.01,7,cuda:3,0.09696,0.03172
50,0.002,0.001,0.01,9,cuda:1,0.90748,1.38974
50,0.002,0.001,0.01,9,cuda:1,0.47909,0.22323
50,0.002,0.001,0.01,9,cuda:1,0.12548,0.03121
50,0.002,0.001,0.01,8,cuda:0,0.90558,1.68505
50,0.002,0.001,0.01,8,cuda:0,0.50507,0.20876
50,0.002,0.001,0.01,8,cuda:0,0.10646,0.03448
50,0.002,0.001,0.002,2,cuda:0,0.89987,1.77466
50,0.002,0.001,0.002,2,cuda:0,0.51838,0.21140
50,0.002,0.001,0.002,2,cuda:0,0.10203,0.01092
50,0.002,0.001,0.002,1,cuda:3,0.90051,1.23326
50,0.002,0.001,0.002,1,cuda:3,0.50317,0.19026
50,0.002,0.001,0.002,1,cuda:3,0.09632,0.01002
50,0.002,0.001,0.002,4,cuda:2,0.88403,1.16543
50,0.002,0.001,0.002,4,cuda:2,0.48669,0.26157
50,0.002,0.001,0.002,4,cuda:2,0.09252,0.00962
50,0.002,0.001,0.002,0,cuda:2,0.91381,1.21669
50,0.002,0.001,0.002,0,cuda:2,0.53422,0.23272
50,0.002,0.001,0.002,0,cuda:2,0.11280,0.01096
50,0.002,0.001,0.002,5,cuda:3,0.89987,1.28910
50,0.002,0.001,0.002,5,cuda:3,0.51965,0.22627
50,0.002,0.001,0.002,5,cuda:3,0.11407,0.01165
50,0.002,0.001,0.002,3,cuda:1,0.89924,1.32900
50,0.002,0.001,0.002,3,cuda:1,0.47529,0.19157
50,0.002,0.001,0.002,3,cuda:1,0.09506,0.01077
50,0.002,0.001,0.001,0,cuda:0,0.91381,1.21669
50,0.002,0.001,0.001,0,cuda:0,0.53422,0.23272
50,0.002,0.001,0.001,0,cuda:0,0.11280,0.01096
50,0.002,0.001,0.002,6,cuda:0,0.91445,1.01881
50,0.002,0.001,0.002,6,cuda:0,0.49240,0.16703
50,0.002,0.001,0.002,6,cuda:0,0.09632,0.00915
50,0.002,0.001,0.002,7,cuda:1,0.88657,1.47565
50,0.002,0.001,0.002,7,cuda:1,0.48986,0.20862
50,0.002,0.001,0.002,7,cuda:1,0.09759,0.01204
50,0.002,0.001,0.002,8,cuda:2,0.89607,1.62379
50,0.002,0.001,0.002,8,cuda:2,0.50887,0.21636
50,0.002,0.001,0.002,8,cuda:2,0.10583,0.02804
50,0.002,0.001,0.001,1,cuda:1,0.90051,1.23326
50,0.002,0.001,0.001,1,cuda:1,0.50317,0.19026
50,0.002,0.001,0.001,1,cuda:1,0.09632,0.01002
50,0.002,0.001,0.002,9,cuda:3,0.88720,1.25671
50,0.002,0.001,0.002,9,cuda:3,0.47022,0.17172
50,0.002,0.001,0.002,9,cuda:3,0.11153,0.00996
50,0.002,0.001,0.001,2,cuda:2,0.89987,1.77466
50,0.002,0.001,0.001,2,cuda:2,0.51838,0.21140
50,0.002,0.001,0.001,2,cuda:2,0.10203,0.01092
50,0.002,0.001,0.001,3,cuda:3,0.89924,1.32900
50,0.002,0.001,0.001,3,cuda:3,0.47529,0.19157
50,0.002,0.001,0.001,3,cuda:3,0.09506,0.01077
50,0.002,0.001,0.001,9,cuda:1,0.88720,1.25671
50,0.002,0.001,0.001,9,cuda:1,0.47022,0.17172
50,0.002,0.001,0.001,9,cuda:1,0.11153,0.00996
50,0.002,0.001,0.0001,0,cuda:2,0.91825,1.28367
50,0.002,0.001,0.0001,0,cuda:2,0.52852,0.22521
50,0.002,0.001,0.0001,0,cuda:2,0.10773,0.00989
50,0.002,0.001,0.001,8,cuda:0,0.89607,1.62379
50,0.002,0.001,0.001,8,cuda:0,0.50887,0.21636
50,0.002,0.001,0.001,8,cuda:0,0.10583,0.02804
50,0.002,0.001,0.0001,1,cuda:3,0.91255,1.33174
50,0.002,0.001,0.0001,1,cuda:3,0.50697,0.26712
50,0.002,0.001,0.0001,1,cuda:3,0.09506,0.01061
50,0.002,0.001,0.001,4,cuda:0,0.88403,1.16543
50,0.002,0.001,0.001,4,cuda:0,0.48669,0.26157
50,0.002,0.001,0.001,4,cuda:0,0.09252,0.00962
50,0.002,0.001,0.001,5,cuda:1,0.89987,1.28910
50,0.002,0.001,0.001,5,cuda:1,0.51965,0.22627
50,0.002,0.001,0.001,5,cuda:1,0.11407,0.01165
50,0.002,0.001,0.001,6,cuda:2,0.91445,1.01881
50,0.002,0.001,0.001,6,cuda:2,0.49240,0.16703
50,0.002,0.001,0.001,6,cuda:2,0.09632,0.00915
50,0.002,0.001,0.001,7,cuda:3,0.88657,1.47565
50,0.002,0.001,0.001,7,cuda:3,0.48986,0.20862
50,0.002,0.001,0.001,7,cuda:3,0.09759,0.01204
50,0.002,0.001,0.0001,2,cuda:0,0.90368,1.74118
50,0.002,0.001,0.0001,2,cuda:0,0.50634,0.37292
50,0.002,0.001,0.0001,2,cuda:0,0.09125,0.09705
50,0.002,0.001,0.0001,8,cuda:2,0.90177,1.85412
50,0.002,0.001,0.0001,8,cuda:2,0.51774,0.37078
50,0.002,0.001,0.0001,8,cuda:2,0.10266,0.02641
50,0.002,0.001,0.0001,5,cuda:3,0.90241,1.25357
50,0.002,0.001,0.0001,5,cuda:3,0.52598,0.32986
50,0.002,0.001,0.0001,5,cuda:3,0.09949,0.08100
50,0.002,0.001,0.0001,3,cuda:1,0.89924,1.32900
50,0.002,0.001,0.0001,3,cuda:1,0.47529,0.19157
50,0.002,0.001,0.0001,3,cuda:1,0.09506,0.01077
50,0.002,0.001,0.0001,4,cuda:2,0.87516,1.14386
50,0.002,0.001,0.0001,4,cuda:2,0.49556,0.22130
50,0.002,0.001,0.0001,4,cuda:2,0.09252,0.00900
50,0.002,0.001,0.0001,9,cuda:3,0.89987,1.32119
50,0.002,0.001,0.0001,9,cuda:3,0.47592,0.18501
50,0.002,0.001,0.0001,9,cuda:3,0.11407,0.00980
50,0.002,0.001,0.0001,6,cuda:0,0.91318,1.01606
50,0.002,0.001,0.0001,6,cuda:0,0.49873,0.25226
50,0.002,0.001,0.0001,6,cuda:0,0.08048,0.05357
50,0.002,0.001,0.0001,7,cuda:1,0.89164,1.46214
50,0.002,0.001,0.0001,7,cuda:1,0.48986,0.19835
50,0.002,0.001,0.0001,7,cuda:1,0.09949,0.01031
50,0.01,0.0001,0.01,1,cuda:1,0.90431,3.42832
50,0.01,0.0001,0.01,1,cuda:1,0.49493,0.59933
50,0.01,0.0001,0.01,1,cuda:1,0.09062,0.04128
50,0.01,0.0001,0.01,2,cuda:2,0.90558,3.48689
50,0.01,0.0001,0.01,2,cuda:2,0.49683,0.80411
50,0.01,0.0001,0.01,2,cuda:2,0.09696,0.04272
50,0.01,0.0001,0.01,3,cuda:3,0.90621,2.74561
50,0.01,0.0001,0.01,3,cuda:3,0.49049,0.45828
50,0.01,0.0001,0.01,3,cuda:3,0.09886,0.04328
50,0.01,0.0001,0.01,0,cuda:0,0.91128,2.93337
50,0.01,0.0001,0.01,0,cuda:0,0.49493,0.45099
50,0.01,0.0001,0.01,0,cuda:0,0.11343,0.03380
50,0.01,0.0001,0.01,4,cuda:0,0.88403,2.45400
50,0.01,0.0001,0.01,4,cuda:0,0.49937,0.53941
50,0.01,0.0001,0.01,4,cuda:0,0.09759,0.04562
50,0.01,0.0001,0.01,6,cuda:2,0.91128,2.62779
50,0.01,0.0001,0.01,6,cuda:2,0.51521,0.69884
50,0.01,0.0001,0.01,6,cuda:2,0.10013,0.05150
50,0.01,0.0001,0.01,7,cuda:3,0.91191,2.86367
50,0.01,0.0001,0.01,7,cuda:3,0.50697,0.53073
50,0.01,0.0001,0.01,7,cuda:3,0.10963,0.03815
50,0.01,0.0001,0.01,5,cuda:1,0.91762,3.04196
50,0.01,0.0001,0.01,5,cuda:1,0.51838,0.50576
50,0.01,0.0001,0.01,5,cuda:1,0.11280,0.04190
50,0.01,0.0001,0.01,8,cuda:0,0.90875,2.75018
50,0.01,0.0001,0.01,8,cuda:0,0.48986,0.56265
50,0.01,0.0001,0.01,8,cuda:0,0.09569,0.03550
50,0.01,0.0001,0.002,2,cuda:0,0.89924,3.36042
50,0.01,0.0001,0.002,2,cuda:0,0.50570,0.76940
50,0.01,0.0001,0.002,2,cuda:0,0.09759,0.01702
50,0.01,0.0001,0.002,1,cuda:3,0.90621,3.32757
50,0.01,0.0001,0.002,1,cuda:3,0.48859,0.58376
50,0.01,0.0001,0.002,1,cuda:3,0.09442,0.03062
50,0.01,0.0001,0.002,0,cuda:2,0.90811,3.15303
50,0.01,0.0001,0.002,0,cuda:2,0.49049,0.41819
50,0.01,0.0001,0.002,0,cuda:2,0.11660,0.01498
50,0.01,0.0001,0.01,9,cuda:1,0.90621,3.15293
50,0.01,0.0001,0.01,9,cuda:1,0.50190,0.46543
50,0.01,0.0001,0.01,9,cuda:1,0.10963,0.03202
50,0.01,0.0001,0.002,5,cuda:3,0.90558,2.60727
50,0.01,0.0001,0.002,5,cuda:3,0.50951,0.42330
50,0.01,0.0001,0.002,5,cuda:3,0.11660,0.03531
50,0.01,0.0001,0.002,4,cuda:2,0.87769,2.95087
50,0.01,0.0001,0.002,4,cuda:2,0.50380,0.47098
50,0.01,0.0001,0.002,4,cuda:2,0.10963,0.02638
50,0.01,0.0001,0.002,3,cuda:1,0.91001,2.95023
50,0.01,0.0001,0.002,3,cuda:1,0.49240,0.41494
50,0.01,0.0001,0.002,3,cuda:1,0.10330,0.02618
50,0.01,0.0001,0.002,7,cuda:1,0.91128,2.79779
50,0.01,0.0001,0.002,7,cuda:1,0.51331,0.50535
50,0.01,0.0001,0.002,7,cuda:1,0.10393,0.01685
50,0.01,0.0001,0.002,8,cuda:2,0.89987,2.90887
50,0.01,0.0001,0.002,8,cuda:2,0.48289,0.48302
50,0.01,0.0001,0.002,8,cuda:2,0.09632,0.01368
50,0.01,0.0001,0.002,6,cuda:0,0.91065,2.68789
50,0.01,0.0001,0.002,6,cuda:0,0.48162,0.45185
50,0.01,0.0001,0.002,6,cuda:0,0.07731,0.02697
50,0.01,0.0001,0.001,2,cuda:2,0.90368,3.59025
50,0.01,0.0001,0.001,2,cuda:2,0.50951,0.79589
50,0.01,0.0001,0.001,2,cuda:2,0.12041,0.01139
50,0.01,0.0001,0.001,1,cuda:1,0.90621,3.32757
50,0.01,0.0001,0.001,1,cuda:1,0.48859,0.58376
50,0.01,0.0001,0.001,1,cuda:1,0.09442,0.03062
50,0.01,0.0001,0.002,9,cuda:3,0.91128,3.19011
50,0.01,0.0001,0.002,9,cuda:3,0.50570,0.44900
50,0.01,0.0001,0.002,9,cuda:3,0.11153,0.01332
50,0.01,0.0001,0.001,0,cuda:0,0.91508,3.17164
50,0.01,0.0001,0.001,0,cuda:0,0.50887,0.43256
50,0.01,0.0001,0.001,0,cuda:0,0.11090,0.01357
50,0.01,0.0001,0.001,3,cuda:3,0.91001,2.95023
50,0.01,0.0001,0.001,3,cuda:3,0.49240,0.41494
50,0.01,0.0001,0.001,3,cuda:3,0.10330,0.02618
50,0.01,0.0001,0.001,5,cuda:1,0.90558,2.60727
50,0.01,0.0001,0.001,5,cuda:1,0.50951,0.42330
50,0.01,0.0001,0.001,5,cuda:1,0.11660,0.03531
50,0.01,0.0001,0.001,4,cuda:0,0.87769,2.95087
50,0.01,0.0001,0.001,4,cuda:0,0.50380,0.47098
50,0.01,0.0001,0.001,4,cuda:0,0.10963,0.02638
50,0.01,0.0001,0.001,8,cuda:0,0.89987,2.90887
50,0.01,0.0001,0.001,8,cuda:0,0.48289,0.48302
50,0.01,0.0001,0.001,8,cuda:0,0.09632,0.01368
50,0.01,0.0001,0.001,6,cuda:2,0.91065,2.68789
50,0.01,0.0001,0.001,6,cuda:2,0.48162,0.45185
50,0.01,0.0001,0.001,6,cuda:2,0.07731,0.02697
50,0.01,0.0001,0.001,7,cuda:3,0.91318,2.68565
50,0.01,0.0001,0.001,7,cuda:3,0.51267,0.51625
50,0.01,0.0001,0.001,7,cuda:3,0.09886,0.01751
50,0.01,0.0001,0.0001,0,cuda:2,0.90748,3.27853
50,0.01,0.0001,0.0001,0,cuda:2,0.49937,0.70006
50,0.01,0.0001,0.0001,0,cuda:2,0.11217,0.01270
50,0.01,0.0001,0.001,9,cuda:1,0.91128,3.19011
50,0.01,0.0001,0.001,9,cuda:1,0.50570,0.44900
50,0.01,0.0001,0.001,9,cuda:1,0.11153,0.01332
50,0.01,0.0001,0.0001,1,cuda:3,0.89670,3.12509
50,0.01,0.0001,0.0001,1,cuda:3,0.51584,0.97688
50,0.01,0.0001,0.0001,1,cuda:3,0.09632,0.02869
50,0.01,0.0001,0.0001,2,cuda:0,0.90494,3.26713
50,0.01,0.0001,0.0001,2,cuda:0,0.51774,0.79515
50,0.01,0.0001,0.0001,2,cuda:0,0.12104,0.01167
50,0.01,0.0001,0.0001,4,cuda:2,0.87959,2.95067
50,0.01,0.0001,0.0001,4,cuda:2,0.50887,0.49848
50,0.01,0.0001,0.0001,4,cuda:2,0.10203,0.02623
50,0.01,0.0001,0.0001,3,cuda:1,0.90684,2.86262
50,0.01,0.0001,0.0001,3,cuda:1,0.48606,0.45567
50,0.01,0.0001,0.0001,3,cuda:1,0.10076,0.02556
50,0.01,0.0001,0.0001,5,cuda:3,0.90368,2.75375
50,0.01,0.0001,0.0001,5,cuda:3,0.50063,1.20681
50,0.01,0.0001,0.0001,5,cuda:3,0.09189,0.16536
50,0.01,0.0001,0.0001,8,cuda:2,0.90177,2.88912
50,0.01,0.0001,0.0001,8,cuda:2,0.48226,0.51123
50,0.01,0.0001,0.0001,8,cuda:2,0.09632,0.01340
50,0.01,0.0001,0.0001,6,cuda:0,0.90938,2.66037
50,0.01,0.0001,0.0001,6,cuda:0,0.48542,0.47570
50,0.01,0.0001,0.0001,6,cuda:0,0.07731,0.02815
50,0.01,0.0001,0.0001,9,cuda:3,0.90811,3.38379
50,0.01,0.0001,0.0001,9,cuda:3,0.51458,0.81572
50,0.01,0.0001,0.0001,9,cuda:3,0.11724,0.01405
50,0.01,0.0001,0.0001,7,cuda:1,0.90748,2.93225
50,0.01,0.0001,0.0001,7,cuda:1,0.48923,0.75514
50,0.01,0.0001,0.0001,7,cuda:1,0.10013,0.01552
50,0.01,0.0002,0.01,1,cuda:1,0.90177,2.24258
50,0.01,0.0002,0.01,1,cuda:1,0.47655,0.49111
50,0.01,0.0002,0.01,1,cuda:1,0.09189,0.04780
