add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113007,0.52554,0.41967
99999,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113007,0.11239,0.10600
99999,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113010,0.90294,1.02636
99999,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113010,0.51022,0.47790
99999,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113010,0.09387,0.10071
99999,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113010,0.90677,0.89675
99999,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113010,0.48340,0.40208
99999,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113010,0.10792,0.10639
99999,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113020,0.91315,0.99347
99999,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113020,0.52554,0.47075
99999,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113020,0.10983,0.11094
99999,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113023,0.89272,0.83634
99999,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113023,0.48148,0.40292
99999,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113023,0.08940,0.09342
99999,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113027,0.89591,1.04195
99999,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113027,0.48404,0.32585
99999,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113027,0.09132,0.09065
99999,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113027,0.88825,1.05196
99999,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113027,0.50511,0.34945
99999,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113027,0.10217,0.08912
99999,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113037,0.89591,1.15205
99999,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113037,0.50639,0.37759
99999,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113037,0.10089,0.09608
99999,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113038,0.89017,1.01375
99999,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113038,0.50830,0.32054
99999,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113038,0.09387,0.08241
99999,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113046,0.89591,0.97076
99999,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113046,0.49681,0.32400
99999,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113046,0.09451,0.09182
